gene_id	synonym
LOC110472283	PLA2G2E
LOC110472381	LOC110472381
LOC110472393	CSTF1_0
LOC110472394	CYP24A1
LOC110473173	LOC110473173
LOC110473175	LOC110473175
LOC110474389	SLC2A5
LOC110474418	LOC110474418
LOC110474421	LOC110474421
LOC110474422	LOC110474422
LOC110474425	LOC110474425
LOC110474470	TRIM62
LOC110474471	LOC110474471
LOC110474472	LOC110474472
LOC110475231	LOC110475231
LOC110475232	LOC110475232
LOC110475233	LOC110475233
LOC110475234	TMEM189
LOC110475929	LOC110475929
LOC110475931	AHCY-B_1
LOC110476147	MMP9
LOC110476152	OSER1
LOC110476168	LOC110476168
LOC110476169	TRHR_1
LOC110476170	OSER1_1
LOC110476171	GDAP1L1_1
LOC110476172	FITM2_1
LOC110476173	LOC110476173
LOC110476174	LOC110476174
LOC110476175	LOC110476175
LOC110476773	LOC110476773
LOC110476774	LOC110476774
LOC110476776	LOC110476776
LOC110476778	LOC110476778
LOC110476784	LOC110476784
LOC110476786	LOC110476786
LOC110478708	LOC110478708
LOC110478709	LOC110478709
LOC110479197	EDEM2
LOC110479202	UQCC1
LOC110479212	LOC110479212
LOC110479244	ACTL10
LOC110479245	NECAB3
LOC110479717	LOC110479717
LOC110479726	FBXO6
LOC110479733	LOC110479733
LOC110481001	LOC110481001
LOC110481003	PADI1
LOC110481004	PADI2_0
LOC110483578	CSTF1_1
LOC110483609	LOC110483609
LOC116184349	LOC116184349
LOC116184355	LOC116184355
LOC116184365	LOC116184365
LOC116184366	LOC116184366
LOC116184368	LOC116184368
LOC116184369	LOC116184369
LOC116184370	LOC116184370
LOC116184372	LOC116184372
LOC116184373	LOC116184373
LOC116184374	LOC116184374
LOC116184381	LOC116184381
LOC116184383	LOC116184383
LOC116184384	LOC116184384
LOC116184385	LOC116184385
LOC116184387	LOC116184387
LOC116184388	LOC116184388
LOC116184389	LOC116184389
LOC116184393	LOC116184393
LOC116184394	LOC116184394
LOC116184395	LOC116184395
LOC116184397	LOC116184397
LOC116184398	LOC116184398
LOC116184401	LOC116184401
LOC116184402	LOC116184402
LOC116184404	LOC116184404
LOC116184405	LOC116184405
LOC110469529	L3MBTL3_1
LOC110469536	DCBLD1_1
LOC110469538	RAB39B_0
LOC110469539	LOC110469539
LOC110469540	LOC110469540
LOC110469542	LOC110469542
LOC110470335	LOC110470335
LOC110470346	HES5_0
LOC110470357	HES5_1
LOC110472502	LOC110472502
LOC110472503	LOC110472503
LOC110472507	LOC110472507
LOC110472527	LOC110472527
LOC110472528	LOC110472528
LOC110472532	LOC110472532
LOC110472547	LOC110472547
LOC110472870	RHL
LOC110472880	LOC110472880
LOC110472885	LOC110472885
LOC110472900	LOC110472900
LOC110472903	LCP2_0
LOC110472919	FABP1_0
LOC110473382	PPP1R3CB
LOC110473385	LOC110473385
LOC110473388	NODAL
LOC110473390	ADAM2
LOC110473392	LOC110473392
LOC110473400	ADAM9
LOC110475318	ZBTB8A
LOC110475327	PNRC2
LOC110475335	FAM49A_0
LOC110475346	ZBTB8A
LOC110475348	LOC110475348
LOC110475355	BMP8B
LOC110477349	UNC5D
LOC110478260	LOC110478260
LOC110478266	LOC110478266
LOC110478267	KCNIP3
LOC110478268	FAHD2
LOC110478274	CYP21
LOC110478279	H2AFV
LOC110478284	NKL
LOC110478286	LOC110478286
LOC110478296	NT5C2
LOC110478627	HK2
LOC110479413	LOC110479413
LOC110479429	LOC110479429
LOC110480150	LOC110480150
LOC110480177	LOC110480177
LOC110480180	LOC110480180
LOC110480328	LOC110480328
LOC110480329	LOC110480329
LOC110480333	LOC110480333
LOC110481406	LOC110481406
LOC110483989	FABP1_1
LOC110483992	PNRC2_1
LOC110484246	LOC110484246
LOC110484254	BXL5
LOC110484266	LOC110484266
LOC110484270	LOC110484270
LOC110484279	PTAFR_0
LOC110484292	GJA4
LOC110484304	LOC110484304
LOC110484306	LOC110484306
LOC110484307	LOC110484307
LOC110484315	AGO1
LOC116184392	LOC116184392
LOC116184396	LOC116184396
LOC116184399	LOC116184399
LOC116184403	LOC116184403
LOC116184406	LOC116184406
LOC116184407	LOC116184407
LOC116184409	LOC116184409
LOC116184412	LOC116184412
LOC116184414	LOC116184414
LOC116184416	LOC116184416
LOC116184417	LOC116184417
LOC116184419	LOC116184419
LOC116184420	LOC116184420
LOC116184421	LOC116184421
LOC116184423	LOC116184423
LOC116184425	LOC116184425
LOC116184426	LOC116184426
LOC116184428	LOC116184428
LOC116184429	LOC116184429
LOC116184431	LOC116184431
LOC116184432	LOC116184432
LOC116184433	LOC116184433
LOC116184434	LOC116184434
LOC116184437	LOC116184437
LOC116184438	LOC116184438
LOC116184439	LOC116184439
LOC116184440	LOC116184440
LOC116184441	LOC116184441
LOC116184442	LOC116184442
LOC116184443	LOC116184443
LOC116184444	LOC116184444
LOC116184445	LOC116184445
LOC116184446	LOC116184446
LOC116184447	LOC116184447
LOC110468089	LOC110468089
LOC110468166	CEPU1
LOC110468170	LOC110468170
LOC110468175	GLB1L2
LOC110468181	LOC110468181
LOC110468182	ESAM
LOC110468195	LOC110468195
LOC110468197	LOC110468197
LOC110468834	LOC110468834
LOC110470403	LOC110470403
LOC110470404	LOC110470404
LOC110470410	CD3G
LOC110470450	LOC110470450
LOC110470457	KCNJ5_1
LOC110470470	LOC110470470
LOC110470479	HTR3A_1
LOC110470480	CLDN25
LOC110470484	LOC110470484
LOC110470977	LOC110470977
LOC110470979	TMEM45B_2
LOC110470986	LOC110470986
LOC110470987	LOC110470987
LOC110470988	TMEM45B_1
LOC110475323	LOC110475323
LOC110475361	LOC110475361
LOC110475363	LOC110475363
LOC110475364	KHDRBS1
LOC110475957	LOC110475957
LOC110475961	LOC110475961
LOC110475963	LOC110475963
LOC110475973	PVRL1
LOC110476556	LOC110476556
LOC110476563	LOC110476563
LOC110476792	LOC110476792
LOC110476793	LOC110476793
LOC110476794	LOC110476794
LOC110476795	LOC110476795
LOC110476796	LOC110476796
LOC110476798	M126
LOC110476799	LOC110476799
LOC110476801	LOC110476801
LOC110476808	CTSS
LOC110476815	LOC110476815
LOC110476835	LOC110476835
LOC110476836	LOC110476836
LOC110476838	LOC110476838
LOC110476839	LOC110476839
LOC110476840	LOC110476840
LOC110476841	LOC110476841
LOC110476842	LOC110476842
LOC110476843	LOC110476843
LOC110476844	LOC110476844
LOC110476847	SMAD4_0
LOC110476857	ARHGEF2
LOC110476895	LOC110476895
LOC110476896	LOC110476896
LOC110476897	LOC110476897
LOC110476898	LOC110476898
LOC110476899	LOC110476899
LOC110476900	KRSC_0
LOC110476901	LOC110476901
LOC110476902	KRSC_1
LOC110476903	CKER1_1
LOC110476904	LOC110476904
LOC110476905	LOC110476905
LOC110476909	LOC110476909
LOC110476910	LOC110476910
LOC110476911	KRSC_5
LOC110476912	KRSC_6
LOC110476913	KRSC_8
LOC110476914	KRSC_2
LOC110476915	KRSC_3
LOC110476916	LOC110476916
LOC110476917	LOC110476917
LOC110476918	KRSC_4
LOC110476919	KRFB_3
LOC110476920	LOC110476920
LOC110476921	CKER1_0
LOC110476922	LOC110476922
LOC110476928	KRFB_0
LOC110476929	LOC110476929
LOC110476930	KRFB_18
LOC110476931	LOC110476931
LOC110477540	TMEM136_1
LOC110477548	TMEM136_0
LOC116184422	LOC116184422
LOC116184427	LOC116184427
LOC116184449	LOC116184449
LOC116184450	LOC116184450
LOC116184451	LOC116184451
LOC116184452	LOC116184452
LOC116184453	LOC116184453
LOC116184455	LOC116184455
LOC116184457	LOC116184457
LOC116184459	LOC116184459
LOC116184460	LOC116184460
LOC116184461	LOC116184461
LOC116184474	LOC116184474
LOC116184482	LOC116184482
LOC116184485	LOC116184485
LOC110467610	LOC110467610
LOC110471474	PTX2
LOC110471476	ENSA
LOC110471489	LOC110471489
LOC110471496	LOC110471496
LOC110471499	LOC110471499
LOC110471500	LOC110471500
LOC110471501	LOC110471501
LOC110471518	LOC110471518
LOC110471519	LOC110471519
LOC110471532	SMAD6_0
LOC110471534	LOC110471534
LOC110471537	ACKR1
LOC110471543	LOC110471543
LOC110471546	GBA_1
LOC110471547	GBA_0
LOC110471567	LOC110471567
LOC110471570	LOC110471570
LOC110471571	CFAP45_1
LOC110471572	LOC110471572
LOC110471575	GBA_2
LOC110471576	DAPK2
LOC110471577	DNAJA1_1
LOC110471580	LOC110471580
LOC110471592	SSR2_0
LOC110471593	CFAP45_0
LOC110471594	SSR2_1
LOC110473425	PRA1_1
LOC110473434	MKRN1
LOC110473436	LOC110473436
LOC110473441	CR2
LOC110473442	LOC110473442
LOC110473447	NUDT3
LOC110473467	LOC110473467
LOC110473468	LOC110473468
LOC110474973	CHIA
LOC110474985	LOC110474985
LOC110474992	LOC110474992
LOC110474997	LOC110474997
LOC110475000	LOC110475000
LOC110475377	HSD11B1_0
LOC110475381	LOC110475381
LOC110475385	HSD11B1_1
LOC110476882	ARHGEF11
LOC110476883	ETV3
LOC110476884	LOC110476884
LOC110476885	LOC110476885
LOC110476888	LOC110476888
LOC110476889	SLAMF1
LOC110476890	LOC110476890
LOC110476894	LOC110476894
LOC110477144	LOC110477144
LOC110477146	LOC110477146
LOC110477147	LOC110477147
LOC110477148	TREM2
LOC110477150	UQCC2
LOC110477152	PRA1_0
LOC110479041	ATP6V1A_1
LOC110479046	LOC110479046
LOC110479051	LOC110479051
LOC110479065	ATP1A2_0
LOC110479068	LOC110479068
LOC110480039	CPNE8_1
LOC110480040	LOC110480040
LOC110480041	TSPAN18
LOC110482670	LOC110482670
LOC110484443	LOC110484443
LOC116184463	LOC116184463
LOC116184464	LOC116184464
LOC116184465	LOC116184465
LOC116184466	LOC116184466
LOC116184467	LOC116184467
LOC116184468	LOC116184468
LOC116184469	LOC116184469
LOC116184470	LOC116184470
LOC116184471	LOC116184471
LOC116184472	LOC116184472
LOC116184473	LOC116184473
LOC116184476	LOC116184476
LOC116184477	LOC116184477
LOC116184478	LOC116184478
LOC116184479	LOC116184479
LOC116184480	LOC116184480
LOC116184484	LOC116184484
LOC116184486	LOC116184486
LOC116184487	LOC116184487
LOC116184489	LOC116184489
LOC116184494	LOC116184494
LOC116184497	LOC116184497
LOC116184498	LOC116184498
LOC116184499	LOC116184499
LOC116184500	LOC116184500
LOC116184501	LOC116184501
LOC116184503	LOC116184503
LOC116184504	LOC116184504
LOC116184505	LOC116184505
LOC116184507	LOC116184507
LOC116184508	LOC116184508
LOC116184509	LOC116184509
LOC116184511	LOC116184511
LOC110468454	LOC110468454
LOC110468456	LOC110468456
LOC110469136	LOC110469136
LOC110469156	TUBA
LOC110469164	MGAT4C_0
LOC110469168	ADORA1
LOC110469175	PEPE
LOC110469179	LOC110469179
LOC110469184	LOC110469184
LOC110469188	LOC110469188
LOC110469194	LOC110469194
LOC110471813	KCNJ3_1
LOC110471814	RAB18B
LOC110471824	AARSD1
LOC110471835	COA3
LOC110471837	AOC3_1
LOC110471843	STAT5B
LOC110471844	PLCL2_1
LOC110471856	LOC110471856
LOC110471857	KRT14_0
LOC110471858	LOC110471858
LOC110471859	LOC110471859
LOC110471860	LOC110471860
LOC110471862	LOC110471862
LOC110471879	LOC110471879
LOC110471881	DTX3L
LOC110471887	LOC110471887
LOC110471893	KRT13
LOC110471894	KRT14
LOC110471896	LOC110471896
LOC110471910	RDH8_1
LOC110471919	HSPB11
LOC110471920	LOC110471920
LOC110471924	ANTR
LOC110471926	LOC110471926
LOC110471927	LOC110471927
LOC110471936	LOC110471936
LOC110473044	LOC110473044
LOC110473045	LOC110473045
LOC110473056	PIGR
LOC110473058	LOC110473058
LOC110473067	LOC110473067
LOC110473083	LOC110473083
LOC110473085	NR1H4
LOC110473087	CR2
LOC110473088	IL20
LOC110473908	LOC110473908
LOC110473912	LOC110473912
LOC110473917	LOC110473917
LOC110474790	PTH1R_0
LOC110474795	CYB561
LOC110474803	LOC110474803
LOC110474826	RNF113A_0
LOC110475603	MYLK
LOC110475614	LOC110475614
LOC110475628	LOC110475628
LOC110475631	LOC110475631
LOC110478675	LOC110478675
LOC110478676	LOC110478676
LOC110479493	LOC110479493
LOC110479905	LOC110479905
LOC110479906	LOC110479906
LOC110479909	HOXB9A
LOC110479911	LOC110479911
LOC110479986	ATP5G1
LOC110480003	LOC110480003
LOC110480010	LOC110480010
LOC110480034	CRY1_1
LOC110480576	LOC110480576
LOC110481913	LOC110481913
LOC110482259	LOC110482259
LOC110483202	KRF2_2
LOC110483203	LOC110483203
LOC110483204	LOC110483204
LOC110483206	KRF1_3
LOC110483207	LOC110483207
LOC110483417	LOC110483417
LOC110483418	LOC110483418
LOC110483419	KRF1_1
LOC110483420	LOC110483420
LOC110483421	LOC110483421
LOC110483422	KRF1_0
LOC110483423	KRF2_0
LOC110483424	LOC110483424
LOC110483425	LOC110483425
LOC116183104	LOC116183104
LOC116183109	LOC116183109
LOC116184492	LOC116184492
LOC116184502	LOC116184502
LOC116184506	LOC116184506
LOC116184510	LOC116184510
LOC116184513	LOC116184513
LOC116184514	LOC116184514
LOC116184515	LOC116184515
LOC116184516	LOC116184516
LOC116184517	LOC116184517
LOC116184518	LOC116184518
LOC116184519	LOC116184519
LOC116184521	LOC116184521
LOC116184524	LOC116184524
LOC110469444	SLC1A6
LOC110469449	KLHL23_1
LOC110469456	SLC1A7_1
LOC110469457	LOC110469457
LOC110469468	UQCR11
LOC110469472	ZFAND5
LOC110469474	RORB_1
LOC110469483	LOC110469483
LOC110469487	GP1BA
LOC110469490	LOC110469490
LOC110469491	KCNV2_0
LOC110469492	LOC110469492
LOC110469493	MALT1
LOC110469499	GRAMD2
LOC110469500	LOC110469500
LOC110469503	LOC110469503
LOC110469504	LOC110469504
LOC110469505	TRIM7
LOC110469508	BMP2
LOC110469510	POLE4
LOC110475727	LOC110475727
LOC110475732	CFD
LOC110475734	LOC110475734
LOC110475735	MCT1A
LOC110475753	HIAT1_1
LOC110475760	ESG1
LOC110475767	SAFB_1
LOC110475769	SAFB_0
LOC110475783	GZMG
LOC110476972	METTL2_1
LOC110477877	PLIN3_3
LOC110477879	PLIN3_1
LOC110477888	PLIN3_0
LOC110477893	CTSL_0
LOC110477894	LOC110477894
LOC110478013	LARP6_1
LOC110478014	ZAP70
LOC110478017	ANP32B
LOC110478323	MEF2B
LOC110478339	LOC110478339
LOC110478342	LOC110478342
LOC110478460	LOC110478460
LOC110478466	ANKRD24
LOC110478472	LOC110478472
LOC110478529	LOC110478529
LOC110479129	MIDN_1
LOC110479132	ANKRD24_1
LOC110479564	VIPR1_0
LOC110479566	AGPAT1_2
LOC110479568	A2ML1_2
LOC110479572	ASIC2_0
LOC110479596	LOC110479596
LOC110479598	HOXC4
LOC110479600	HOXC11
LOC110479626	LOC110479626
LOC110479627	ENC1
LOC110479630	LOC110479630
LOC110480196	CAMK4_0
LOC110480197	LOC110480197
LOC110480199	ADAMTSL5
LOC110480523	LOC110480523
LOC110480537	ATF7
LOC110480539	LOC110480539
LOC110480540	ZNF629
LOC110480577	GZMC
LOC110480578	LOC110480578
LOC110480579	OR4D2
LOC110480580	LOC110480580
LOC110480581	LOC110480581
LOC110480582	LOC110480582
LOC110480583	ABO2
LOC110480584	LOC110480584
LOC110480586	OLFR49
LOC110481645	TWIST2
LOC110481650	LOC110481650
LOC110482571	LOC110482571
LOC110482575	LOC110482575
LOC110482938	LOC110482938
LOC110482940	LOC110482940
LOC110483731	PCSK4_1
LOC110483734	ADAMTSL5_1
LOC116184520	LOC116184520
LOC116184525	LOC116184525
LOC116184527	LOC116184527
LOC116184528	LOC116184528
LOC116184529	LOC116184529
LOC116184530	LOC116184530
LOC116184531	LOC116184531
LOC116184532	LOC116184532
LOC116184533	LOC116184533
LOC116184534	LOC116184534
LOC116184536	LOC116184536
LOC116184537	LOC116184537
LOC116184538	LOC116184538
LOC116184539	LOC116184539
LOC116184540	LOC116184540
LOC116184541	LOC116184541
LOC116184542	LOC116184542
LOC116184548	LOC116184548
LOC116184549	LOC116184549
LOC110467598	LOC110467598
LOC110467600	LOC110467600
LOC110472359	CDC25B
LOC110472360	CCDC171_2
LOC110472369	LOC110472369
LOC110472375	LOC110472375
LOC110473772	LOC110473772
LOC110476492	LOC110476492
LOC110476493	LOC110476493
LOC110476494	LOC110476494
LOC110476495	H2B-I_3
LOC110476506	LOC110476506
LOC110476507	LOC110476507
LOC110476528	LOC110476528
LOC110476529	LOC110476529
LOC110477074	LOC110477074
LOC110477076	MIP
LOC110477082	TUBA1C
LOC110477084	TUBA1B
LOC110477087	ANKRD52
LOC110477091	LOC110477091
LOC110477093	RDH2
LOC110477094	HSD17B6
LOC110477096	INHBC
LOC110477097	LOC110477097
LOC110477813	KRT1
LOC110477814	KRT73
LOC110477815	LOC110477815
LOC110477816	LOC110477816
LOC110477817	LOC110477817
LOC110477818	KRT80
LOC110477821	LOC110477821
LOC110477824	KRT75
LOC110477826	KRT75_2
LOC110477827	KRT75_1
LOC110477828	LOC110477828
LOC110477829	LOC110477829
LOC110477830	LOC110477830
LOC110477831	K2CO
LOC110477837	GCG_0
LOC110477854	SLCO4C1
LOC110477857	LOC110477857
LOC110478538	LOC110478538
LOC110478540	LOC110478540
LOC110481533	ARHGEF1
LOC110481534	MYL6
LOC110481535	LOC110481535
LOC110481536	LETMD1
LOC110481537	LOC110481537
LOC110481815	CELA1_1
LOC110481820	DTX3
LOC110481821	PIP4K2C
LOC110481822	LOC110481822
LOC110481835	CSRNP2
LOC110481837	LOC110481837
LOC110482504	COX7C
LOC110482531	FN3KRP
LOC110482540	LOC110482540
LOC110482541	LOC110482541
LOC110482545	LOC110482545
LOC110484385	LOC110484385
LOC110484386	LOC110484386
LOC116184543	LOC116184543
LOC116184546	LOC116184546
LOC116184547	LOC116184547
LOC116184553	LOC116184553
LOC116184554	LOC116184554
LOC116184555	LOC116184555
LOC116184556	LOC116184556
LOC116184557	LOC116184557
LOC116184568	LOC116184568
LOC116184571	LOC116184571
LOC116184572	LOC116184572
LOC116184573	LOC116184573
LOC116184575	LOC116184575
LOC116184577	LOC116184577
LOC116184591	LOC116184591
LOC116184592	LOC116184592
LOC116184593	LOC116184593
LOC116184594	LOC116184594
LOC116184595	LOC116184595
LOC116184596	LOC116184596
LOC116184598	LOC116184598
LOC116184600	LOC116184600
LOC116184601	LOC116184601
LOC116184603	LOC116184603
LOC116184608	LOC116184608
LOC116184612	LOC116184612
LOC116184614	LOC116184614
LOC116184617	LOC116184617
LOC116184619	LOC116184619
LOC116184620	LOC116184620
LOC116184621	LOC116184621
LOC116184623	LOC116184623
LOC116184625	LOC116184625
LOC116184627	LOC116184627
LOC116184629	LOC116184629
LOC116184648	LOC116184648
LOC116184653	LOC116184653
LOC116184654	LOC116184654
LOC110467750	LOC110467750
LOC110467751	LOC110467751
LOC110467767	LOC110467767
LOC110467768	NPR2_1
LOC110467771	LOC110467771
LOC110467772	LOC110467772
LOC110467776	LOC110467776
LOC110467777	LOC110467777
LOC110469980	TSPAN3_2
LOC110472615	GZMA
LOC110472618	LOC110472618
LOC110473413	LOC110473413
LOC110473415	LOC110473415
LOC110474037	LOC110474037
LOC110474041	LOC110474041
LOC110475036	LOC110475036
LOC110475037	PLIGB
LOC110475038	AQP3
LOC110475043	SLC14A2
LOC110475044	LOC110475044
LOC110475046	SERF1
LOC110475047	SMN1
LOC110475048	GTF2H2
LOC110475064	LOC110475064
LOC110475070	AQP7
LOC110476476	LOC110476476
LOC110476477	LOC110476477
LOC110479139	LOC110479139
LOC110479140	LOC110479140
LOC110479142	LOC110479142
LOC110479152	LOC110479152
LOC110479161	LOC110479161
LOC110479168	ZNF474
LOC110479176	LOC110479176
LOC110479178	LOC110479178
LOC110479234	MRPL50
LOC110479238	ALDOB
LOC110479240	LOC110479240
LOC110481208	LOC110481208
LOC110481209	TMEM246_0
LOC110481210	LOC110481210
LOC110482269	LOC110482269
LOC110482369	LIFR
LOC110482471	LOC110482471
LOC110482633	OSMR
LOC110482678	LOC110482678
LOC110482689	LOC110482689
LOC110483747	LOC110483747
LOC110483748	LOC110483748
LOC110483758	MOCS2
LOC110483759	LOC110483759
LOC110484143	LOC110484143
LOC110484146	LOC110484146
LOC110484159	LOC110484159
LOC110484163	LOC110484163
LOC110484169	HSH2D
LOC110484170	LOC110484170
LOC110484172	LOC110484172
LOC110484173	GBA2
LOC110484176	LOC110484176
LOC110484177	CA9
LOC110484179	APH1A
LOC110484180	CD72
LOC110484181	ATP8B5
LOC110484188	PTPRM_0
LOC110484190	LOC110484190
LOC110484191	LOC110484191
LOC110484194	LOC110484194
LOC110484195	LOC110484195
LOC110484196	LOC110484196
LOC110484197	LOC110484197
LOC110484204	LOC110484204
LOC110484216	IFN
LOC116184562	LOC116184562
LOC116184570	LOC116184570
LOC116184576	LOC116184576
LOC116184578	LOC116184578
LOC116184580	LOC116184580
LOC116184581	LOC116184581
LOC116184582	LOC116184582
LOC116184583	LOC116184583
LOC116184585	LOC116184585
LOC116184587	LOC116184587
LOC116184590	LOC116184590
LOC116184599	LOC116184599
LOC116184604	LOC116184604
LOC116184605	LOC116184605
LOC116184606	LOC116184606
LOC116184607	LOC116184607
LOC116184610	LOC116184610
LOC116184616	LOC116184616
LOC116184624	LOC116184624
LOC116184631	LOC116184631
LOC116184633	LOC116184633
LOC116184634	LOC116184634
LOC116184635	LOC116184635
LOC116184643	LOC116184643
LOC116184644	LOC116184644
LOC116184645	LOC116184645
LOC116184649	LOC116184649
LOC110468041	LOC110468041
LOC110470626	LOC110470626
LOC110470627	LOC110470627
LOC110470633	LOC110470633
LOC110470640	LOC110470640
LOC110470681	GNAQ
LOC110470685	TLE4
LOC110470686	FOCAD_0
LOC110470688	LOC110470688
LOC110470691	IFNW1
LOC110470994	BHMT
LOC110471003	CDK7
LOC110471010	FBP2
LOC110471011	FBP1
LOC110471015	LOC110471015
LOC110471222	SLC16A7_1
LOC110471224	CD274_0
LOC110471225	CD274_1
LOC110471227	LOC110471227
LOC110471228	QRICH2
LOC110471229	ACR_8
LOC110471231	DMRT2
LOC110471238	LOC110471238
LOC110471240	LOC110471240
LOC110471252	CLEC2E_0
LOC110471254	BTN1A1
LOC110471261	LOC110471261
LOC110471296	LOC110471296
LOC110471297	RLN3
LOC110471298	LOC110471298
LOC110471299	LOC110471299
LOC110471300	LOC110471300
LOC110471309	LOC110471309
LOC110471473	LOC110471473
LOC110471597	LOC110471597
LOC110471598	LOC110471598
LOC110471812	LOC110471812
LOC110472307	LOC110472307
LOC110472308	LOC110472308
LOC110472313	CHRNA7_0
LOC110472314	TRABD2A
LOC110472315	LOC110472315
LOC110472570	LOC110472570
LOC110472619	LOC110472619
LOC110472622	LOC110472622
LOC110472624	LOC110472624
LOC110472734	CNTNAP4
LOC110472741	CFC1
LOC110472745	LOC110472745
LOC110472747	LOC110472747
LOC110473153	LOC110473153
LOC110473161	FOCAD
LOC110473163	LOC110473163
LOC110473210	ACR_0
LOC110476485	LOC110476485
LOC110476486	HIATL1
LOC110478585	LOC110478585
LOC110478589	LOC110478589
LOC110478597	LOC110478597
LOC110478718	RPL17
LOC110479756	LOC110479756
LOC110479757	LOC110479757
LOC110480209	PURP
LOC110480216	JUN
LOC110480217	TMEM175_1
LOC110481088	LOC110481088
LOC110481090	WDR45
LOC110481093	LOC110481093
LOC110481543	TSPAN3_0
LOC110481545	LOC110481545
LOC110481614	TMEM175_0
LOC110481828	LOC110481828
LOC110481833	LOC110481833
LOC110481843	LOC110481843
LOC110484326	SMAD4_1
LOC116184565	LOC116184565
LOC116184566	LOC116184566
LOC116184567	LOC116184567
LOC116184569	LOC116184569
LOC116184574	LOC116184574
LOC116184579	LOC116184579
LOC116184584	LOC116184584
LOC116184586	LOC116184586
LOC116184588	LOC116184588
LOC116184589	LOC116184589
LOC116184602	LOC116184602
LOC116184618	LOC116184618
LOC116184622	LOC116184622
LOC116184626	LOC116184626
LOC116184630	LOC116184630
LOC116184632	LOC116184632
LOC116184638	LOC116184638
LOC116184639	LOC116184639
LOC116184640	LOC116184640
LOC116184641	LOC116184641
LOC116184646	LOC116184646
LOC116184647	LOC116184647
LOC116184650	LOC116184650
LOC116184651	LOC116184651
LOC116184652	LOC116184652
LOC110467586	LOC110467586
LOC110467588	LOC110467588
LOC110469866	LOC110469866
LOC110472287	LOC110472287
LOC110472376	LOC110472376
LOC110472398	LOC110472398
LOC110472548	LOC110472548
LOC110472549	LOC110472549
LOC110472693	LOC110472693
LOC110472789	LOC110472789
LOC110473149	LOC110473149
LOC110473177	LOC110473177
LOC110473334	LOC110473334
LOC110473366	LOC110473366
LOC110473412	LOC110473412
LOC110473520	LOC110473520
LOC110473781	LOC110473781
LOC110473811	LOC110473811
LOC110473874	LOC110473874
LOC110473893	CYP27B1
LOC110474347	LOC110474347
LOC110474383	LOC110474383
LOC110474561	LOC110474561
LOC110474756	LOC110474756
LOC110474780	LOC110474780
LOC110478787	LOC110478787
LOC110478798	GJD2_0
LOC110478799	ACTN1
LOC110478803	LOC110478803
LOC110478805	SAMD4B
LOC110478825	RBM4
LOC110478826	LOC110478826
LOC110480303	LOC110480303
LOC110480304	PFAS_1
LOC110480305	LOC110480305
LOC110480307	LOC110480307
LOC110481226	ACADM_1
LOC110481227	LOC110481227
LOC110481229	LOC110481229
LOC110481230	TAP2
LOC110481231	TAP1
LOC110481232	LOC110481232
LOC110481233	QPRT
LOC110481234	LOC110481234
LOC110482231	RPS19
LOC110482235	LPHN1
LOC110482242	LOC110482242
LOC110482251	LOC110482251
LOC110482554	CYP4F22
LOC110482556	LOC110482556
LOC110482676	LOC110482676
LOC110482717	PPP3CC_0
LOC110482724	LOC110482724
LOC110482735	CAPNS1
LOC110482743	ACTN4
LOC110482934	LOC110482934
LOC110482935	LOC110482935
LOC110482936	LOC110482936
LOC110482951	LOC110482951
LOC110483148	WDR45
LOC110483158	CKM
LOC110483168	LOC110483168
LOC110483180	LOC110483180
LOC110483184	LOC110483184
LOC110483339	LOC110483339
LOC110483670	LOC110483670
LOC110483671	LRFN1L
LOC110483673	LOC110483673
LOC110483674	LOC110483674
LOC110483676	C5AR1
LOC110483786	LOC110483786
LOC110483990	LOC110483990
LOC110484123	SSR2_2
LOC110484379	LOC110484379
LOC110484710	LOC110484710
LOC110484711	LOC110484711
LOC110484869	LOC110484869
LOC110484912	LOC110484912
LOC116184655	LOC116184655
LOC116184656	LOC116184656
LOC116184658	LOC116184658
LOC116184659	LOC116184659
LOC116184660	LOC116184660
LOC116184661	LOC116184661
LOC116184662	LOC116184662
LOC116184663	LOC116184663
LOC116184665	LOC116184665
LOC116184666	LOC116184666
LOC116184667	LOC116184667
LOC116184668	LOC116184668
LOC116184669	LOC116184669
LOC116184670	LOC116184670
LOC116184671	LOC116184671
LOC116184672	LOC116184672
LOC116184673	LOC116184673
LOC116184674	LOC116184674
LOC116184675	LOC116184675
LOC116184676	LOC116184676
LOC116184678	LOC116184678
LOC116184680	LOC116184680
LOC110467587	POLA2_0
LOC110467611	LOC110467611
LOC110473897	LOC110473897
LOC110476326	LOC110476326
LOC110478823	LOC110478823
LOC110478828	SLC22A6-B
LOC110478830	SPTBN1_0
LOC110478833	EML3
LOC110478841	SLC22A6_0
LOC110478842	SLC22A6-A
LOC110478851	RCOR2
LOC110478854	LOC110478854
LOC110478855	LOC110478855
LOC110478862	LOC110478862
LOC110478863	LOC110478863
LOC110480014	MAMU-DRA
LOC110480015	H2-AB1
LOC110480017	HB2L_1
LOC110480018	LOC110480018
LOC110480023	TAOK2
LOC110480024	SPNS1_0
LOC110480025	LOC110480025
LOC110480028	ATP2A1
LOC110480029	LOC110480029
LOC110480168	LOC110480168
LOC110480173	LOC110480173
LOC110480174	LOC110480174
LOC110480175	PRKCG
LOC110480308	LOC110480308
LOC110480313	GRK1_0
LOC110480318	LOC110480318
LOC110480319	LOC110480319
